subject_id,minute_index,annotation_sample,annotation_time_sec,annotation_time_min,symbol,label,expected_window_start_sample,expected_window_end_sample
a12,266,1596000,15960.0,266.0,A,1,1596000,1602000
a12,267,1602000,16020.0,267.0,A,1,1602000,1608000
a12,268,1608000,16080.0,268.0,A,1,1608000,1614000
a12,269,1614000,16140.0,269.0,A,1,1614000,1620000
a12,270,1620000,16200.0,270.0,A,1,1620000,1626000
a12,271,1626000,16260.0,271.0,A,1,1626000,1632000
a12,272,1632000,16320.0,272.0,A,1,1632000,1638000
a12,273,1638000,16380.0,273.0,A,1,1638000,1644000
a12,274,1644000,16440.0,274.0,A,1,1644000,1650000
a12,275,1650000,16500.0,275.0,A,1,1650000,1656000
a12,276,1656000,16560.0,276.0,A,1,1656000,1662000
a12,277,1662000,16620.0,277.0,A,1,1662000,1668000
a12,278,1668000,16680.0,278.0,A,1,1668000,1674000
a12,279,1674000,16740.0,279.0,A,1,1674000,1680000
a12,280,1680000,16800.0,280.0,A,1,1680000,1686000
a12,281,1686000,16860.0,281.0,A,1,1686000,1692000
a12,282,1692000,16920.0,282.0,A,1,1692000,1698000
a12,283,1698000,16980.0,283.0,A,1,1698000,1704000
a12,284,1704000,17040.0,284.0,A,1,1704000,1710000
a12,285,1710000,17100.0,285.0,A,1,1710000,1716000
a12,286,1716000,17160.0,286.0,A,1,1716000,1722000
a12,287,1722000,17220.0,287.0,A,1,1722000,1728000
a12,288,1728000,17280.0,288.0,A,1,1728000,1734000
a12,289,1734000,17340.0,289.0,A,1,1734000,1740000
a12,290,1740000,17400.0,290.0,A,1,1740000,1746000
a12,291,1746000,17460.0,291.0,A,1,1746000,1752000
a12,292,1752000,17520.0,292.0,A,1,1752000,1758000
a12,293,1758000,17580.0,293.0,A,1,1758000,1764000
a12,294,1764000,17640.0,294.0,A,1,1764000,1770000
a12,295,1770000,17700.0,295.0,A,1,1770000,1776000
a12,296,1776000,17760.0,296.0,A,1,1776000,1782000
a12,297,1782000,17820.0,297.0,A,1,1782000,1788000
a12,298,1788000,17880.0,298.0,A,1,1788000,1794000
a12,299,1794000,17940.0,299.0,A,1,1794000,1800000
a12,300,1800000,18000.0,300.0,A,1,1800000,1806000
a12,301,1806000,18060.0,301.0,A,1,1806000,1812000
a12,302,1812000,18120.0,302.0,A,1,1812000,1818000
a12,303,1818000,18180.0,303.0,A,1,1818000,1824000
a12,304,1824000,18240.0,304.0,A,1,1824000,1830000
a12,305,1830000,18300.0,305.0,A,1,1830000,1836000
a12,306,1836000,18360.0,306.0,A,1,1836000,1842000
a12,307,1842000,18420.0,307.0,A,1,1842000,1848000
a12,308,1848000,18480.0,308.0,A,1,1848000,1854000
a12,309,1854000,18540.0,309.0,A,1,1854000,1860000
a12,310,1860000,18600.0,310.0,A,1,1860000,1866000
a12,311,1866000,18660.0,311.0,A,1,1866000,1872000
a12,312,1872000,18720.0,312.0,A,1,1872000,1878000
a12,313,1878000,18780.0,313.0,A,1,1878000,1884000
a12,314,1884000,18840.0,314.0,N,0,1884000,1890000
a12,315,1890000,18900.0,315.0,A,1,1890000,1896000
a12,316,1896000,18960.0,316.0,A,1,1896000,1902000
a12,317,1902000,19020.0,317.0,A,1,1902000,1908000
a12,318,1908000,19080.0,318.0,A,1,1908000,1914000
a12,319,1914000,19140.0,319.0,N,0,1914000,1920000
a12,320,1920000,19200.0,320.0,N,0,1920000,1926000
a12,321,1926000,19260.0,321.0,N,0,1926000,1932000
a12,322,1932000,19320.0,322.0,N,0,1932000,1938000
a12,323,1938000,19380.0,323.0,A,1,1938000,1944000
a12,324,1944000,19440.0,324.0,A,1,1944000,1950000
a12,325,1950000,19500.0,325.0,A,1,1950000,1956000
a12,326,1956000,19560.0,326.0,A,1,1956000,1962000
a12,327,1962000,19620.0,327.0,A,1,1962000,1968000
a12,328,1968000,19680.0,328.0,A,1,1968000,1974000
a12,329,1974000,19740.0,329.0,A,1,1974000,1980000
a12,330,1980000,19800.0,330.0,A,1,1980000,1986000
a12,331,1986000,19860.0,331.0,A,1,1986000,1992000
a12,332,1992000,19920.0,332.0,A,1,1992000,1998000
a12,333,1998000,19980.0,333.0,A,1,1998000,2004000
a12,334,2004000,20040.0,334.0,A,1,2004000,2010000
a12,335,2010000,20100.0,335.0,A,1,2010000,2016000
a12,336,2016000,20160.0,336.0,A,1,2016000,2022000
a12,337,2022000,20220.0,337.0,A,1,2022000,2028000
a12,338,2028000,20280.0,338.0,A,1,2028000,2034000
a12,339,2034000,20340.0,339.0,A,1,2034000,2040000
a12,340,2040000,20400.0,340.0,A,1,2040000,2046000
a12,341,2046000,20460.0,341.0,A,1,2046000,2052000
a12,342,2052000,20520.0,342.0,A,1,2052000,2058000
a12,343,2058000,20580.0,343.0,A,1,2058000,2064000
a12,344,2064000,20640.0,344.0,A,1,2064000,2070000
a12,345,2070000,20700.0,345.0,A,1,2070000,2076000
a12,346,2076000,20760.0,346.0,A,1,2076000,2082000
a12,347,2082000,20820.0,347.0,A,1,2082000,2088000
a12,348,2088000,20880.0,348.0,A,1,2088000,2094000
a12,349,2094000,20940.0,349.0,A,1,2094000,2100000
a12,350,2100000,21000.0,350.0,A,1,2100000,2106000
a12,351,2106000,21060.0,351.0,A,1,2106000,2112000
a12,352,2112000,21120.0,352.0,A,1,2112000,2118000
a12,353,2118000,21180.0,353.0,A,1,2118000,2124000
a12,354,2124000,21240.0,354.0,A,1,2124000,2130000
a12,355,2130000,21300.0,355.0,A,1,2130000,2136000
a12,356,2136000,21360.0,356.0,A,1,2136000,2142000
a12,357,2142000,21420.0,357.0,A,1,2142000,2148000
a12,358,2148000,21480.0,358.0,A,1,2148000,2154000
a12,359,2154000,21540.0,359.0,A,1,2154000,2160000
a12,360,2160000,21600.0,360.0,A,1,2160000,2166000
a12,361,2166000,21660.0,361.0,A,1,2166000,2172000
a12,362,2172000,21720.0,362.0,A,1,2172000,2178000
a12,363,2178000,21780.0,363.0,A,1,2178000,2184000
a12,364,2184000,21840.0,364.0,A,1,2184000,2190000
a12,365,2190000,21900.0,365.0,A,1,2190000,2196000
a12,366,2196000,21960.0,366.0,A,1,2196000,2202000
a12,367,2202000,22020.0,367.0,A,1,2202000,2208000
a12,368,2208000,22080.0,368.0,A,1,2208000,2214000
a12,369,2214000,22140.0,369.0,A,1,2214000,2220000
a12,370,2220000,22200.0,370.0,A,1,2220000,2226000
a12,371,2226000,22260.0,371.0,A,1,2226000,2232000
a12,372,2232000,22320.0,372.0,A,1,2232000,2238000
a12,373,2238000,22380.0,373.0,A,1,2238000,2244000
a12,374,2244000,22440.0,374.0,A,1,2244000,2250000
a12,375,2250000,22500.0,375.0,A,1,2250000,2256000
a12,376,2256000,22560.0,376.0,A,1,2256000,2262000
a12,377,2262000,22620.0,377.0,A,1,2262000,2268000
a12,378,2268000,22680.0,378.0,A,1,2268000,2274000
a12,379,2274000,22740.0,379.0,A,1,2274000,2280000
a12,380,2280000,22800.0,380.0,N,0,2280000,2286000
a12,381,2286000,22860.0,381.0,N,0,2286000,2292000
a12,382,2292000,22920.0,382.0,N,0,2292000,2298000
a12,383,2298000,22980.0,383.0,N,0,2298000,2304000
a12,384,2304000,23040.0,384.0,N,0,2304000,2310000
a12,385,2310000,23100.0,385.0,N,0,2310000,2316000
a12,386,2316000,23160.0,386.0,N,0,2316000,2322000
a12,387,2322000,23220.0,387.0,A,1,2322000,2328000
a12,388,2328000,23280.0,388.0,A,1,2328000,2334000
a12,389,2334000,23340.0,389.0,A,1,2334000,2340000
a12,390,2340000,23400.0,390.0,A,1,2340000,2346000
a12,391,2346000,23460.0,391.0,A,1,2346000,2352000
a12,392,2352000,23520.0,392.0,A,1,2352000,2358000
a12,393,2358000,23580.0,393.0,A,1,2358000,2364000
a12,394,2364000,23640.0,394.0,A,1,2364000,2370000
a12,395,2370000,23700.0,395.0,A,1,2370000,2376000
a12,396,2376000,23760.0,396.0,A,1,2376000,2382000
a12,397,2382000,23820.0,397.0,A,1,2382000,2388000
a12,398,2388000,23880.0,398.0,A,1,2388000,2394000
a12,399,2394000,23940.0,399.0,A,1,2394000,2400000
a12,400,2400000,24000.0,400.0,A,1,2400000,2406000
a12,401,2406000,24060.0,401.0,A,1,2406000,2412000
a12,402,2412000,24120.0,402.0,A,1,2412000,2418000
a12,403,2418000,24180.0,403.0,A,1,2418000,2424000
a12,404,2424000,24240.0,404.0,A,1,2424000,2430000
a12,405,2430000,24300.0,405.0,A,1,2430000,2436000
a12,406,2436000,24360.0,406.0,A,1,2436000,2442000
a12,407,2442000,24420.0,407.0,A,1,2442000,2448000
a12,408,2448000,24480.0,408.0,A,1,2448000,2454000
a12,409,2454000,24540.0,409.0,A,1,2454000,2460000
a12,410,2460000,24600.0,410.0,A,1,2460000,2466000
a12,411,2466000,24660.0,411.0,A,1,2466000,2472000
a12,412,2472000,24720.0,412.0,A,1,2472000,2478000
a12,413,2478000,24780.0,413.0,A,1,2478000,2484000
a12,414,2484000,24840.0,414.0,A,1,2484000,2490000
a12,415,2490000,24900.0,415.0,A,1,2490000,2496000
a12,416,2496000,24960.0,416.0,A,1,2496000,2502000
a12,417,2502000,25020.0,417.0,A,1,2502000,2508000
a12,418,2508000,25080.0,418.0,A,1,2508000,2514000
a12,419,2514000,25140.0,419.0,A,1,2514000,2520000
a12,420,2520000,25200.0,420.0,A,1,2520000,2526000
a12,421,2526000,25260.0,421.0,A,1,2526000,2532000
a12,422,2532000,25320.0,422.0,A,1,2532000,2538000
a12,423,2538000,25380.0,423.0,A,1,2538000,2544000
a12,424,2544000,25440.0,424.0,A,1,2544000,2550000
a12,425,2550000,25500.0,425.0,A,1,2550000,2556000
a12,426,2556000,25560.0,426.0,A,1,2556000,2562000
a12,427,2562000,25620.0,427.0,A,1,2562000,2568000
a12,428,2568000,25680.0,428.0,A,1,2568000,2574000
a12,429,2574000,25740.0,429.0,A,1,2574000,2580000
a12,430,2580000,25800.0,430.0,A,1,2580000,2586000
a12,431,2586000,25860.0,431.0,A,1,2586000,2592000
a12,432,2592000,25920.0,432.0,A,1,2592000,2598000
a12,433,2598000,25980.0,433.0,A,1,2598000,2604000
a12,434,2604000,26040.0,434.0,A,1,2604000,2610000
a12,435,2610000,26100.0,435.0,A,1,2610000,2616000
a12,436,2616000,26160.0,436.0,A,1,2616000,2622000
a12,437,2622000,26220.0,437.0,A,1,2622000,2628000
a12,438,2628000,26280.0,438.0,A,1,2628000,2634000
a12,439,2634000,26340.0,439.0,A,1,2634000,2640000
a12,440,2640000,26400.0,440.0,A,1,2640000,2646000
a12,441,2646000,26460.0,441.0,A,1,2646000,2652000
a12,442,2652000,26520.0,442.0,A,1,2652000,2658000
a12,443,2658000,26580.0,443.0,A,1,2658000,2664000
a12,444,2664000,26640.0,444.0,A,1,2664000,2670000
a12,445,2670000,26700.0,445.0,A,1,2670000,2676000
a12,446,2676000,26760.0,446.0,A,1,2676000,2682000
a12,447,2682000,26820.0,447.0,A,1,2682000,2688000
a12,448,2688000,26880.0,448.0,A,1,2688000,2694000
a12,449,2694000,26940.0,449.0,A,1,2694000,2700000
a12,450,2700000,27000.0,450.0,A,1,2700000,2706000
a12,451,2706000,27060.0,451.0,A,1,2706000,2712000
a12,452,2712000,27120.0,452.0,A,1,2712000,2718000
a12,453,2718000,27180.0,453.0,A,1,2718000,2724000
a12,454,2724000,27240.0,454.0,A,1,2724000,2730000
a12,455,2730000,27300.0,455.0,A,1,2730000,2736000
a12,456,2736000,27360.0,456.0,A,1,2736000,2742000
a12,457,2742000,27420.0,457.0,A,1,2742000,2748000
a12,458,2748000,27480.0,458.0,A,1,2748000,2754000
a12,459,2754000,27540.0,459.0,A,1,2754000,2760000
a12,460,2760000,27600.0,460.0,A,1,2760000,2766000
a12,461,2766000,27660.0,461.0,A,1,2766000,2772000
a12,462,2772000,27720.0,462.0,A,1,2772000,2778000
a12,463,2778000,27780.0,463.0,A,1,2778000,2784000
a12,464,2784000,27840.0,464.0,A,1,2784000,2790000
a12,465,2790000,27900.0,465.0,A,1,2790000,2796000
a12,466,2796000,27960.0,466.0,A,1,2796000,2802000
a12,467,2802000,28020.0,467.0,A,1,2802000,2808000
a12,468,2808000,28080.0,468.0,A,1,2808000,2814000
a12,469,2814000,28140.0,469.0,A,1,2814000,2820000
a12,470,2820000,28200.0,470.0,A,1,2820000,2826000
a12,471,2826000,28260.0,471.0,A,1,2826000,2832000
a12,472,2832000,28320.0,472.0,A,1,2832000,2838000
a12,473,2838000,28380.0,473.0,A,1,2838000,2844000
a12,474,2844000,28440.0,474.0,A,1,2844000,2850000
a12,475,2850000,28500.0,475.0,A,1,2850000,2856000
a12,476,2856000,28560.0,476.0,A,1,2856000,2862000
a12,477,2862000,28620.0,477.0,A,1,2862000,2868000
a12,478,2868000,28680.0,478.0,N,0,2868000,2874000
a12,479,2874000,28740.0,479.0,N,0,2874000,2880000
a12,480,2880000,28800.0,480.0,A,1,2880000,2886000
a12,481,2886000,28860.0,481.0,A,1,2886000,2892000
a12,482,2892000,28920.0,482.0,A,1,2892000,2898000
a12,483,2898000,28980.0,483.0,A,1,2898000,2904000
a12,484,2904000,29040.0,484.0,A,1,2904000,2910000
a12,485,2910000,29100.0,485.0,A,1,2910000,2916000
a12,486,2916000,29160.0,486.0,N,0,2916000,2922000
a12,487,2922000,29220.0,487.0,N,0,2922000,2928000
a12,488,2928000,29280.0,488.0,A,1,2928000,2934000
a12,489,2934000,29340.0,489.0,A,1,2934000,2940000
a12,490,2940000,29400.0,490.0,A,1,2940000,2946000
a12,491,2946000,29460.0,491.0,A,1,2946000,2952000
a12,492,2952000,29520.0,492.0,A,1,2952000,2958000
a12,493,2958000,29580.0,493.0,A,1,2958000,2964000
a12,494,2964000,29640.0,494.0,A,1,2964000,2970000
a12,495,2970000,29700.0,495.0,A,1,2970000,2976000
a12,496,2976000,29760.0,496.0,A,1,2976000,2982000
a12,497,2982000,29820.0,497.0,A,1,2982000,2988000
a12,498,2988000,29880.0,498.0,A,1,2988000,2994000
a12,499,2994000,29940.0,499.0,A,1,2994000,3000000
a12,500,3000000,30000.0,500.0,A,1,3000000,3006000
a12,501,3006000,30060.0,501.0,A,1,3006000,3012000
a12,502,3012000,30120.0,502.0,A,1,3012000,3018000
a12,503,3018000,30180.0,503.0,A,1,3018000,3024000
a12,504,3024000,30240.0,504.0,A,1,3024000,3030000
a12,505,3030000,30300.0,505.0,A,1,3030000,3036000
a12,506,3036000,30360.0,506.0,A,1,3036000,3042000
a12,507,3042000,30420.0,507.0,A,1,3042000,3048000
a12,508,3048000,30480.0,508.0,A,1,3048000,3054000
a12,509,3054000,30540.0,509.0,A,1,3054000,3060000
a12,510,3060000,30600.0,510.0,A,1,3060000,3066000
a12,511,3066000,30660.0,511.0,A,1,3066000,3072000
a12,512,3072000,30720.0,512.0,A,1,3072000,3078000
a12,513,3078000,30780.0,513.0,A,1,3078000,3084000
a12,514,3084000,30840.0,514.0,A,1,3084000,3090000
a12,515,3090000,30900.0,515.0,A,1,3090000,3096000
a12,516,3096000,30960.0,516.0,A,1,3096000,3102000
a12,517,3102000,31020.0,517.0,A,1,3102000,3108000
a12,518,3108000,31080.0,518.0,A,1,3108000,3114000
a12,519,3114000,31140.0,519.0,A,1,3114000,3120000
a12,520,3120000,31200.0,520.0,A,1,3120000,3126000
a12,521,3126000,31260.0,521.0,A,1,3126000,3132000
a12,522,3132000,31320.0,522.0,A,1,3132000,3138000
a12,523,3138000,31380.0,523.0,A,1,3138000,3144000
a12,524,3144000,31440.0,524.0,A,1,3144000,3150000
a12,525,3150000,31500.0,525.0,A,1,3150000,3156000
a12,526,3156000,31560.0,526.0,A,1,3156000,3162000
a12,527,3162000,31620.0,527.0,A,1,3162000,3168000
a12,528,3168000,31680.0,528.0,A,1,3168000,3174000
a12,529,3174000,31740.0,529.0,A,1,3174000,3180000
a12,530,3180000,31800.0,530.0,A,1,3180000,3186000
a12,531,3186000,31860.0,531.0,A,1,3186000,3192000
a12,532,3192000,31920.0,532.0,A,1,3192000,3198000
a12,533,3198000,31980.0,533.0,A,1,3198000,3204000
a12,534,3204000,32040.0,534.0,A,1,3204000,3210000
a12,535,3210000,32100.0,535.0,A,1,3210000,3216000
a12,536,3216000,32160.0,536.0,A,1,3216000,3222000
a12,537,3222000,32220.0,537.0,A,1,3222000,3228000
a12,538,3228000,32280.0,538.0,A,1,3228000,3234000
a12,539,3234000,32340.0,539.0,A,1,3234000,3240000
a12,540,3240000,32400.0,540.0,A,1,3240000,3246000
a12,541,3246000,32460.0,541.0,A,1,3246000,3252000
a12,542,3252000,32520.0,542.0,A,1,3252000,3258000
a12,543,3258000,32580.0,543.0,A,1,3258000,3264000
a12,544,3264000,32640.0,544.0,A,1,3264000,3270000
a12,545,3270000,32700.0,545.0,A,1,3270000,3276000
a12,546,3276000,32760.0,546.0,A,1,3276000,3282000
a12,547,3282000,32820.0,547.0,A,1,3282000,3288000
a12,548,3288000,32880.0,548.0,A,1,3288000,3294000
a12,549,3294000,32940.0,549.0,A,1,3294000,3300000
a12,550,3300000,33000.0,550.0,A,1,3300000,3306000
a12,551,3306000,33060.0,551.0,A,1,3306000,3312000
a12,552,3312000,33120.0,552.0,A,1,3312000,3318000
a12,553,3318000,33180.0,553.0,A,1,3318000,3324000
a12,554,3324000,33240.0,554.0,A,1,3324000,3330000
a12,555,3330000,33300.0,555.0,A,1,3330000,3336000
a12,556,3336000,33360.0,556.0,A,1,3336000,3342000
a12,557,3342000,33420.0,557.0,A,1,3342000,3348000
a12,558,3348000,33480.0,558.0,A,1,3348000,3354000
a12,559,3354000,33540.0,559.0,A,1,3354000,3360000
a12,560,3360000,33600.0,560.0,A,1,3360000,3366000
a12,561,3366000,33660.0,561.0,A,1,3366000,3372000
a12,562,3372000,33720.0,562.0,A,1,3372000,3378000
a12,563,3378000,33780.0,563.0,A,1,3378000,3384000
a12,564,3384000,33840.0,564.0,A,1,3384000,3390000
a12,565,3390000,33900.0,565.0,A,1,3390000,3396000
a12,566,3396000,33960.0,566.0,A,1,3396000,3402000
a12,567,3402000,34020.0,567.0,A,1,3402000,3408000
a12,568,3408000,34080.0,568.0,A,1,3408000,3414000
a12,569,3414000,34140.0,569.0,A,1,3414000,3420000
a12,570,3420000,34200.0,570.0,A,1,3420000,3426000
a12,571,3426000,34260.0,571.0,A,1,3426000,3432000
a12,572,3432000,34320.0,572.0,A,1,3432000,3438000
a12,573,3438000,34380.0,573.0,A,1,3438000,3444000
a12,574,3444000,34440.0,574.0,A,1,3444000,3450000
a12,575,3450000,34500.0,575.0,A,1,3450000,3456000
a12,576,3456000,34560.0,576.0,A,1,3456000,3462000
a13,0,0,0.0,0.0,N,0,0,6000
a13,1,6000,60.0,1.0,N,0,6000,12000
a13,2,12000,120.0,2.0,N,0,12000,18000
a13,3,18000,180.0,3.0,N,0,18000,24000
a13,4,24000,240.0,4.0,N,0,24000,30000
a13,5,30000,300.0,5.0,N,0,30000,36000
a13,6,36000,360.0,6.0,N,0,36000,42000
a13,7,42000,420.0,7.0,N,0,42000,48000
a13,8,48000,480.0,8.0,N,0,48000,54000
a13,9,54000,540.0,9.0,N,0,54000,60000
a13,10,60000,600.0,10.0,N,0,60000,66000
a13,11,66000,660.0,11.0,N,0,66000,72000
a13,12,72000,720.0,12.0,N,0,72000,78000
a13,13,78000,780.0,13.0,N,0,78000,84000
a13,14,84000,840.0,14.0,N,0,84000,90000
a13,15,90000,900.0,15.0,N,0,90000,96000
a13,16,96000,960.0,16.0,N,0,96000,102000
a13,17,102000,1020.0,17.0,N,0,102000,108000
a13,18,108000,1080.0,18.0,N,0,108000,114000
a13,19,114000,1140.0,19.0,N,0,114000,120000
a13,20,120000,1200.0,20.0,N,0,120000,126000
a13,21,126000,1260.0,21.0,N,0,126000,132000
a13,22,132000,1320.0,22.0,N,0,132000,138000
a13,23,138000,1380.0,23.0,N,0,138000,144000
a13,24,144000,1440.0,24.0,N,0,144000,150000
a13,25,150000,1500.0,25.0,N,0,150000,156000
a13,26,156000,1560.0,26.0,N,0,156000,162000
a13,27,162000,1620.0,27.0,N,0,162000,168000
a13,28,168000,1680.0,28.0,N,0,168000,174000
a13,29,174000,1740.0,29.0,N,0,174000,180000
a13,30,180000,1800.0,30.0,N,0,180000,186000
a13,31,186000,1860.0,31.0,N,0,186000,192000
a13,32,192000,1920.0,32.0,N,0,192000,198000
a13,33,198000,1980.0,33.0,N,0,198000,204000
a13,34,204000,2040.0,34.0,N,0,204000,210000
a13,35,210000,2100.0,35.0,N,0,210000,216000
a13,36,216000,2160.0,36.0,N,0,216000,222000
a13,37,222000,2220.0,37.0,A,1,222000,228000
a13,38,228000,2280.0,38.0,A,1,228000,234000
a13,39,234000,2340.0,39.0,A,1,234000,240000
a13,40,240000,2400.0,40.0,A,1,240000,246000
a13,41,246000,2460.0,41.0,A,1,246000,252000
a13,42,252000,2520.0,42.0,A,1,252000,258000
a13,43,258000,2580.0,43.0,A,1,258000,264000
a13,44,264000,2640.0,44.0,A,1,264000,270000
a13,45,270000,2700.0,45.0,A,1,270000,276000
a13,46,276000,2760.0,46.0,A,1,276000,282000
a13,47,282000,2820.0,47.0,A,1,282000,288000
a13,48,288000,2880.0,48.0,A,1,288000,294000
a13,49,294000,2940.0,49.0,A,1,294000,300000
a13,50,300000,3000.0,50.0,A,1,300000,306000
a13,51,306000,3060.0,51.0,A,1,306000,312000
a13,52,312000,3120.0,52.0,A,1,312000,318000
a13,53,318000,3180.0,53.0,A,1,318000,324000
a13,54,324000,3240.0,54.0,A,1,324000,330000
a13,55,330000,3300.0,55.0,A,1,330000,336000
a13,56,336000,3360.0,56.0,A,1,336000,342000
a13,57,342000,3420.0,57.0,A,1,342000,348000
a13,58,348000,3480.0,58.0,A,1,348000,354000
a13,59,354000,3540.0,59.0,A,1,354000,360000
a13,60,360000,3600.0,60.0,A,1,360000,366000
a13,61,366000,3660.0,61.0,A,1,366000,372000
a13,62,372000,3720.0,62.0,A,1,372000,378000
a13,63,378000,3780.0,63.0,A,1,378000,384000
a13,64,384000,3840.0,64.0,A,1,384000,390000
a13,65,390000,3900.0,65.0,A,1,390000,396000
a13,66,396000,3960.0,66.0,N,0,396000,402000
a13,67,402000,4020.0,67.0,N,0,402000,408000
a13,68,408000,4080.0,68.0,N,0,408000,414000
a13,69,414000,4140.0,69.0,N,0,414000,420000
a13,70,420000,4200.0,70.0,A,1,420000,426000
a13,71,426000,4260.0,71.0,A,1,426000,432000
a13,72,432000,4320.0,72.0,A,1,432000,438000
a13,73,438000,4380.0,73.0,A,1,438000,444000
a13,74,444000,4440.0,74.0,N,0,444000,450000
a13,75,450000,4500.0,75.0,N,0,450000,456000
a13,76,456000,4560.0,76.0,N,0,456000,462000
a13,77,462000,4620.0,77.0,N,0,462000,468000
a13,78,468000,4680.0,78.0,N,0,468000,474000
a13,79,474000,4740.0,79.0,N,0,474000,480000
a13,80,480000,4800.0,80.0,N,0,480000,486000
a13,81,486000,4860.0,81.0,N,0,486000,492000
a13,82,492000,4920.0,82.0,N,0,492000,498000
a13,83,498000,4980.0,83.0,N,0,498000,504000
a13,84,504000,5040.0,84.0,N,0,504000,510000
a13,85,510000,5100.0,85.0,N,0,510000,516000
a13,86,516000,5160.0,86.0,N,0,516000,522000
a13,87,522000,5220.0,87.0,N,0,522000,528000
a13,88,528000,5280.0,88.0,N,0,528000,534000
a13,89,534000,5340.0,89.0,N,0,534000,540000
a13,90,540000,5400.0,90.0,N,0,540000,546000
a13,91,546000,5460.0,91.0,N,0,546000,552000
a13,92,552000,5520.0,92.0,N,0,552000,558000
a13,93,558000,5580.0,93.0,N,0,558000,564000
a13,94,564000,5640.0,94.0,N,0,564000,570000
a13,95,570000,5700.0,95.0,N,0,570000,576000
a13,96,576000,5760.0,96.0,N,0,576000,582000
a13,97,582000,5820.0,97.0,N,0,582000,588000
a13,98,588000,5880.0,98.0,N,0,588000,594000
a13,99,594000,5940.0,99.0,N,0,594000,600000
a13,100,600000,6000.0,100.0,N,0,600000,606000
a13,101,606000,6060.0,101.0,N,0,606000,612000
a13,102,612000,6120.0,102.0,N,0,612000,618000
a13,103,618000,6180.0,103.0,N,0,618000,624000
a13,104,624000,6240.0,104.0,N,0,624000,630000
a13,105,630000,6300.0,105.0,N,0,630000,636000
a13,106,636000,6360.0,106.0,N,0,636000,642000
a13,107,642000,6420.0,107.0,N,0,642000,648000
a13,108,648000,6480.0,108.0,N,0,648000,654000
a13,109,654000,6540.0,109.0,N,0,654000,660000
a13,110,660000,6600.0,110.0,N,0,660000,666000
a13,111,666000,6660.0,111.0,N,0,666000,672000
a13,112,672000,6720.0,112.0,N,0,672000,678000
a13,113,678000,6780.0,113.0,N,0,678000,684000
a13,114,684000,6840.0,114.0,N,0,684000,690000
a13,115,690000,6900.0,115.0,A,1,690000,696000
a13,116,696000,6960.0,116.0,A,1,696000,702000
a13,117,702000,7020.0,117.0,A,1,702000,708000
a13,118,708000,7080.0,118.0,A,1,708000,714000
a13,119,714000,7140.0,119.0,N,0,714000,720000
a13,120,720000,7200.0,120.0,N,0,720000,726000
a13,121,726000,7260.0,121.0,N,0,726000,732000
a13,122,732000,7320.0,122.0,N,0,732000,738000
a13,123,738000,7380.0,123.0,N,0,738000,744000
a13,124,744000,7440.0,124.0,N,0,744000,750000
a13,125,750000,7500.0,125.0,N,0,750000,756000
a13,126,756000,7560.0,126.0,N,0,756000,762000
a13,127,762000,7620.0,127.0,N,0,762000,768000
a13,128,768000,7680.0,128.0,N,0,768000,774000
a13,129,774000,7740.0,129.0,N,0,774000,780000
a13,130,780000,7800.0,130.0,N,0,780000,786000
a13,131,786000,7860.0,131.0,N,0,786000,792000
a13,132,792000,7920.0,132.0,N,0,792000,798000
a13,133,798000,7980.0,133.0,N,0,798000,804000
a13,134,804000,8040.0,134.0,N,0,804000,810000
a13,135,810000,8100.0,135.0,N,0,810000,816000
a13,136,816000,8160.0,136.0,N,0,816000,822000
a13,137,822000,8220.0,137.0,N,0,822000,828000
a13,138,828000,8280.0,138.0,N,0,828000,834000
a13,139,834000,8340.0,139.0,N,0,834000,840000
a13,140,840000,8400.0,140.0,N,0,840000,846000
a13,141,846000,8460.0,141.0,N,0,846000,852000
a13,142,852000,8520.0,142.0,N,0,852000,858000
a13,143,858000,8580.0,143.0,N,0,858000,864000
a13,144,864000,8640.0,144.0,N,0,864000,870000
